nest.id,nest,area,sub_area,year,Clutch_size,no.nestlings,prop.hatched,no.fledged,prop.fledged,A2_nestling,B2_nestling,A1_nestling,Clutch_initiation_date,Clutch_initiation_day,Nestbox,cover
N1015,nest_rb106,4BS,4B1,2012,2,0,0,NA,NA,NA,NA,NA,24/05/2012,145,Yes,NA
N1016,nest_rb11,4AS,4A1,2012,2,2,1,2,1,1,1,NA,24/05/2012,145,Yes,NA
N1017,nest_rb119,4BS,4B1,2012,1,1,1,1,1,NA,NA,1,24/05/2012,145,Yes,NA
N1018,nest_rb122,4BS,4B1,2012,2,2,1,1,0.5,1,0,NA,24/05/2012,145,Yes,NA
N1019,nest_rb124,4BS,4B1,2012,1,1,1,1,1,NA,NA,1,24/05/2012,145,Yes,NA
N1020,nest_rb128,4BS,4B1,2012,2,2,1,2,1,1,1,NA,24/05/2012,145,Yes,NA
N1021,nest_rb13,4AS,4A1,2012,2,2,1,2,1,1,1,NA,24/05/2012,145,Yes,NA
N1022,nest_rb132,4BS,4B1,2012,2,2,1,2,1,1,1,NA,24/05/2012,145,Yes,NA
N1023,nest_rb133,4BS,4B1,2012,2,2,1,1,0.5,1,0,NA,24/05/2012,145,Yes,NA
N1024,nest_rb195,6S,6SMID,2012,2,1,0.5,1,1,1,NA,NA,24/05/2012,145,Yes,NA
N1025,nest_rb196,6S,6SUT,2012,2,2,1,2,1,1,1,NA,24/05/2012,145,Yes,NA
N1026,nest_rb199,6S,6SUT,2012,1,1,1,1,1,NA,NA,1,24/05/2012,145,Yes,NA
N1027,nest_rb206,6S,6SUT,2012,2,0,0,NA,NA,NA,NA,NA,24/05/2012,145,Yes,NA
N1028,nest_rb209,6S,6SUT,2012,2,2,1,1,0.5,1,0,NA,24/05/2012,145,Yes,NA
N1029,nest_rb218,6S,6SUT,2012,2,2,1,2,1,1,1,NA,24/05/2012,145,Yes,NA
N1030,nest_rb22,4AS,4A1,2012,2,2,1,2,1,1,1,NA,24/05/2012,145,Yes,NA
N1031,nest_rb224,6N,6NUT,2012,2,2,1,1,0.5,1,0,NA,24/05/2012,145,Yes,NA
N1032,nest_rb23,4AS,4A1,2012,2,2,1,2,1,1,1,NA,24/05/2012,145,Yes,NA
N1033,nest_rb24,4AS,4A1,2012,2,2,1,1,0.5,1,0,NA,24/05/2012,145,Yes,NA
N1034,nest_rb25,4AS,4A1,2012,2,2,1,2,1,1,1,NA,24/05/2012,145,Yes,NA
N1035,nest_rb26,4AS,4A1,2012,2,2,1,1,0.5,1,0,NA,24/05/2012,145,Yes,NA
N1036,nest_rb305,4BS,4B2,2012,2,2,1,1,0.5,1,0,NA,24/05/2012,145,Yes,NA
N1037,nest_rb306,4BS,4B2,2012,2,2,1,1,0.5,1,0,NA,24/05/2012,145,Yes,NA
N1038,nest_rb309,4BS,4B2,2012,2,2,1,1,0.5,1,0,NA,24/05/2012,145,Yes,NA
N1039,nest_rb315,4BS,4B2,2012,2,1,0.5,1,1,1,NA,NA,24/05/2012,145,Yes,NA
N1040,nest_rb320,4BS,4B2,2012,2,0,0,NA,NA,NA,NA,NA,24/05/2012,145,Yes,NA
N1041,nest_rb35,4AS,4A1,2012,2,2,1,2,1,1,1,NA,24/05/2012,145,Yes,NA
N1042,nest_rb41,4AS,4A1,2012,2,2,1,2,1,1,1,NA,24/05/2012,145,Yes,NA
N1043,nest_rb44,4AS,4A2,2012,2,2,1,2,1,1,1,NA,24/05/2012,145,Yes,NA
N1044,nest_rb59,4AS,4A2,2012,2,2,1,1,0.5,1,0,NA,24/05/2012,145,Yes,NA
N1045,nest_rb61,4AS,4A2,2012,3,3,1,1,0.333333333,1,0,NA,24/05/2012,145,Yes,NA
N1046,nest_rb62,4AS,4A2,2012,2,2,1,2,1,1,1,NA,24/05/2012,145,Yes,NA
N1047,nest_rb63,4AS,4A2,2012,2,2,1,1,0.5,1,0,NA,24/05/2012,145,Yes,NA
N1048,nest_rb665,6N,6NUT,2012,2,2,1,1,0.5,1,0,NA,24/05/2012,145,Yes,NA
N1049,nest_rb70,G1E,G1E,2012,2,2,1,1,0.5,1,0,NA,24/05/2012,145,Yes,NA
N1050,nest_ro5,6N,6NUT,2012,1,0,0,NA,NA,NA,NA,NA,24/05/2012,145,No,NA
N1051,nest_ro7,6S,6SMID,2012,2,2,1,1,0.5,1,0,NA,24/05/2012,145,No,NA
N1052,nest_pie 231,6N,6NUT,2012,2,2,1,2,1,1,1,NA,25/05/2012,146,No,NA
N1053,nest_rb02,4AS,4A1,2012,2,2,1,2,1,1,1,NA,25/05/2012,146,Yes,NA
N1054,nest_rb108,4BS,4B1,2012,2,2,1,2,1,1,1,NA,25/05/2012,146,Yes,NA
N1055,nest_rb12,4AS,4A1,2012,2,2,1,1,0.5,1,0,NA,25/05/2012,146,Yes,NA
N1056,nest_rb129,4BS,4B1,2012,2,2,1,1,0.5,1,0,NA,25/05/2012,146,Yes,NA
N1057,nest_rb131,4BS,4B1,2012,2,1,0.5,1,1,1,NA,NA,25/05/2012,146,Yes,NA
N1058,nest_rb134,4BS,4B1,2012,1,0,0,NA,NA,NA,NA,NA,25/05/2012,146,Yes,NA
N1059,nest_rb14,4AS,4A1,2012,2,2,1,1,0.5,1,0,NA,25/05/2012,146,Yes,NA
N1060,nest_rb15,4AS,4A1,2012,1,1,1,1,1,NA,NA,1,25/05/2012,146,Yes,NA
N1061,nest_rb16,4AS,4A1,2012,2,1,0.5,1,1,1,NA,NA,25/05/2012,146,Yes,NA
N1062,nest_rb188,6S,6SMID,2012,2,2,1,1,0.5,1,0,NA,25/05/2012,146,Yes,NA
N1063,nest_rb201,6S,6SUT,2012,2,2,1,2,1,1,1,NA,25/05/2012,146,Yes,NA
N1064,nest_rb21,4AS,4A1,2012,1,1,1,1,1,NA,NA,1,25/05/2012,146,Yes,NA
N1065,nest_rb302,4BS,4B2,2012,2,2,1,0,0,0,0,NA,25/05/2012,146,Yes,NA
N1066,nest_rb36,4AS,4A1,2012,2,2,1,1,0.5,1,0,NA,25/05/2012,146,Yes,NA
N1067,nest_rb38,4AS,4A1,2012,2,2,1,0,0,0,0,NA,25/05/2012,146,Yes,NA
N1068,nest_rb39,4AS,4A1,2012,2,2,1,1,0.5,1,0,NA,25/05/2012,146,Yes,NA
N1069,nest_rb40,4AS,4A1,2012,2,2,1,1,0.5,1,0,NA,25/05/2012,146,Yes,NA
N1070,nest_rb42,4AS,4A1,2012,2,2,1,1,0.5,1,0,NA,25/05/2012,146,Yes,NA
N1071,nest_rb47,4AS,4A2,2012,2,2,1,1,0.5,1,0,NA,25/05/2012,146,Yes,NA
N1072,nest_rb48,4AS,4A2,2012,2,2,1,2,1,1,1,NA,25/05/2012,146,Yes,NA
N1073,nest_rb49,4AS,4A2,2012,2,2,1,2,1,1,1,NA,25/05/2012,146,Yes,NA
N1074,nest_rb53,4AS,4A2,2012,1,1,1,1,1,NA,NA,1,25/05/2012,146,Yes,NA
N1075,nest_rb58,4AS,4A2,2012,2,2,1,2,1,1,1,NA,25/05/2012,146,Yes,NA
N1076,nest_rb667,6N,6NUT,2012,2,2,1,2,1,1,1,NA,25/05/2012,146,Yes,NA
N1077,nest_rb73,G1E,G1E,2012,1,1,1,1,1,NA,NA,1,25/05/2012,146,Yes,NA
N1078,nest_rb78,G1E,G1E,2012,2,2,1,1,0.5,1,0,NA,25/05/2012,146,Yes,NA
N1079,nest_rb85,G1E,G1E,2012,1,1,1,1,1,NA,NA,1,25/05/2012,146,Yes,NA
N1080,nest_rb89,G1E,G1E,2012,2,2,1,2,1,1,1,NA,25/05/2012,146,Yes,NA
N1081,nest_ro03,4BS,4B2,2012,2,2,1,1,0.5,1,0,NA,25/05/2012,146,No,NA
N1082,nest_ro06,4AS,4A2,2012,2,2,1,2,1,1,1,NA,25/05/2012,146,No,NA
N1083,nest_ro08,4AS,4A1,2012,2,2,1,1,0.5,1,0,NA,25/05/2012,146,No,NA
N1084,nest_ro10,6S,6SMID,2012,2,2,1,1,0.5,1,0,NA,25/05/2012,146,No,NA
N1085,nest_ro11,4AS,4A2,2012,2,2,1,1,0.5,1,0,NA,25/05/2012,146,No,NA
N1086,nest_ro13,4AS,4A2,2012,2,2,1,2,1,1,1,NA,25/05/2012,146,No,NA
N1087,nest_ro15,4AS,4A1,2012,2,1,0.5,0,0,0,NA,NA,25/05/2012,146,No,NA
N1088,nest_ro17,4AS,4A1,2012,2,2,1,2,1,1,1,NA,25/05/2012,146,No,NA
N1089,nest_pie 44,G1E,G1E,2012,2,2,1,1,0.5,1,0,NA,26/05/2012,147,No,NA
N1090,nest_pie49,G1E,G1E,2012,2,2,1,1,0.5,1,0,NA,26/05/2012,147,No,NA
N1091,nest_rb103,4BS,4B1,2012,2,2,1,2,1,1,1,NA,26/05/2012,147,Yes,NA
N1092,nest_rb126,4BS,4B1,2012,2,2,1,1,0.5,1,0,NA,26/05/2012,147,Yes,NA
N1093,nest_rb193,6S,6SMID,2012,2,2,1,1,0.5,1,0,NA,26/05/2012,147,Yes,NA
N1094,nest_rb205,6S,6SUT,2012,2,2,1,1,0.5,1,0,NA,26/05/2012,147,Yes,NA
N1095,nest_rb247,6S,6SMID,2012,2,0,0,NA,NA,NA,NA,NA,26/05/2012,147,Yes,NA
N1096,nest_rb27,4AS,4A1,2012,2,2,1,1,0.5,1,0,NA,26/05/2012,147,Yes,NA
N1097,nest_rb303,4BS,4B2,2012,2,2,1,1,0.5,1,0,NA,26/05/2012,147,Yes,NA
N1098,nest_rb310,4BS,4B2,2012,1,1,1,1,1,NA,NA,1,26/05/2012,147,Yes,NA
N1099,nest_rb43,4AS,4A2,2012,2,2,1,2,1,1,1,NA,26/05/2012,147,Yes,NA
N1100,nest_rb67,4AS,4A2,2012,2,2,1,2,1,1,1,NA,26/05/2012,147,Yes,NA
N1101,nest_rb76,G1E,G1E,2012,2,2,1,1,0.5,1,0,NA,26/05/2012,147,Yes,NA
N1102,nest_rb82,G1E,G1E,2012,1,1,1,1,1,NA,NA,1,26/05/2012,147,Yes,NA
N1103,nest_ro09,6S,6SMID,2012,2,2,1,1,0.5,1,0,NA,26/05/2012,147,No,NA
N1104,nest_ro12,4AS,4A2,2012,2,2,1,2,1,1,1,NA,26/05/2012,147,No,NA
N1105,nest_ro19,6S,6SMID,2012,2,1,0.5,1,1,1,NA,NA,26/05/2012,147,No,NA
N1106,nest_rb05,4AS,4A1,2012,3,2,0.666666667,1,0.5,1,0,NA,27/05/2012,148,Yes,NA
N1107,nest_rb08,4AS,4A1,2012,2,2,1,1,0.5,1,0,NA,27/05/2012,148,Yes,NA
N1108,nest_rb09,4AS,4A1,2012,2,0,0,NA,NA,NA,NA,NA,27/05/2012,148,Yes,NA
N1109,nest_rb186,6S,6SMID,2012,2,2,1,2,1,1,1,NA,27/05/2012,148,Yes,NA
N1110,nest_rb19,4AS,4A1,2012,1,1,1,0,0,NA,NA,0,27/05/2012,148,Yes,NA
N1111,nest_rb20,4AS,4A1,2012,2,0,0,NA,NA,NA,NA,NA,27/05/2012,148,Yes,NA
N1112,nest_rb204,6S,6SUT,2012,1,1,1,1,1,NA,NA,1,27/05/2012,148,Yes,NA
N1113,nest_rb313,4BS,4B2,2012,1,1,1,1,1,NA,NA,1,27/05/2012,148,Yes,NA
N1114,nest_rb34,4AS,4A1,2012,2,2,1,1,0.5,1,0,NA,27/05/2012,148,Yes,NA
N1115,nest_rb52,4AS,4A2,2012,2,2,1,2,1,1,1,NA,27/05/2012,148,Yes,NA
N1116,nest_rb66,4AS,4A2,2012,2,2,1,1,0.5,1,0,NA,27/05/2012,148,Yes,NA
N1117,nest_rb75,G1E,G1E,2012,1,1,1,1,1,NA,NA,1,27/05/2012,148,Yes,NA
N1118,nest_rb80,G1E,G1E,2012,2,2,1,1,0.5,1,0,NA,27/05/2012,148,Yes,NA
N1119,nest_ro14,6S,6SMID,2012,2,2,1,1,0.5,1,0,NA,27/05/2012,148,No,NA
N1120,nest_ro16,6S,6SMID,2012,2,1,0.5,1,1,1,NA,NA,27/05/2012,148,No,NA
N1121,nest_ro20,4AS,4A2,2012,1,1,1,1,1,NA,NA,1,27/05/2012,148,No,NA
N1122,nest_ro21,4AS,4A1,2012,2,1,0.5,0,0,0,NA,NA,27/05/2012,148,No,NA
N1123,nest_pie 65,G1E,G1E,2012,2,2,1,1,0.5,1,0,NA,28/05/2012,149,No,NA
N1124,nest_pie66,G1E,G1E,2012,2,2,1,0,0,0,0,NA,28/05/2012,149,No,NA
N1125,nest_rb101,4BS,4B1,2012,4,1,0.25,0,0,0,0,NA,28/05/2012,149,Yes,NA
N1126,nest_rb102,4BS,4B1,2012,2,2,1,1,0.5,1,0,NA,28/05/2012,149,Yes,NA
N1127,nest_rb111,4BS,4B1,2012,1,1,1,1,1,NA,NA,1,28/05/2012,149,Yes,NA
N1128,nest_rb130,4BS,4B1,2012,2,0,0,NA,NA,NA,NA,NA,28/05/2012,149,Yes,NA
N1129,nest_rb135,4BS,4B1,2012,2,2,1,1,0.5,1,0,NA,28/05/2012,149,Yes,NA
N1130,nest_rb137,4BS,4B1,2012,2,2,1,2,1,1,1,NA,28/05/2012,149,Yes,NA
N1131,nest_rb17,4AS,4A1,2012,2,0,0,NA,NA,NA,NA,NA,28/05/2012,149,Yes,NA
N1132,nest_rb179,6S,6SMID,2012,2,2,1,1,0.5,1,0,NA,28/05/2012,149,Yes,NA
N1133,nest_rb311,4BS,4B2,2012,2,2,1,1,0.5,1,0,NA,28/05/2012,149,Yes,NA
N1134,nest_rb317,4BS,4B2,2012,2,2,1,1,0.5,1,0,NA,28/05/2012,149,Yes,NA
N1135,nest_rb319,4BS,4B2,2012,2,1,0.5,1,1,1,NA,NA,28/05/2012,149,Yes,NA
N1136,nest_rb65,4AS,4A2,2012,2,2,1,1,0.5,1,0,NA,28/05/2012,149,Yes,NA
N1137,nest_ro18,4AS,4A2,2012,2,2,1,1,0.5,1,0,NA,28/05/2012,149,No,NA
N1138,nest_ro22,4AS,4A2,2012,2,2,1,2,1,1,1,NA,28/05/2012,149,No,NA
N1139,nest_ro23,4AS,4A1,2012,2,2,1,1,0.5,1,0,NA,28/05/2012,149,No,NA
N1140,nest_ro24,4AS,4A1,2012,1,1,1,1,1,NA,NA,1,28/05/2012,149,No,NA
N1141,nest_ro25,4AS,4A1,2012,1,1,1,1,1,NA,NA,1,28/05/2012,149,No,NA
N1142,nest_ro26,4AS,4A1,2012,2,1,0.5,0,0,0,NA,NA,28/05/2012,149,No,NA
N1143,nest_ro27,4BS,4B1,2012,1,1,1,0,0,NA,NA,0,28/05/2012,149,No,NA
N1144,nest_ro28,6S,6SUT,2012,2,2,1,1,0.5,1,0,NA,28/05/2012,149,No,NA
N1145,nest_ro29,4AS,4A1,2012,2,2,1,1,0.5,0,1,NA,28/05/2012,149,No,NA
N1146,nest_ro31,4AS,4A1,2012,2,2,1,1,0.5,1,0,NA,28/05/2012,149,No,NA
N1147,nest_ro33,4AS,4A1,2012,2,1,0.5,1,1,1,NA,NA,28/05/2012,149,No,NA
N1148,nest_ro56,4AS,4A2,2012,2,2,1,2,1,1,1,NA,28/05/2012,149,No,NA
N1149,nest_pie80,G1E,G1E,2012,1,1,1,1,1,NA,NA,1,29/05/2012,150,No,NA
N1150,nest_pie81,G1E,G1E,2012,1,1,1,0,0,NA,NA,0,29/05/2012,150,No,NA
N1151,nest_rb114,4BS,4B1,2012,2,1,0.5,1,1,1,NA,NA,29/05/2012,150,Yes,NA
N1152,nest_rb147,4BS,4B1,2012,2,2,1,1,0.5,1,0,NA,29/05/2012,150,Yes,NA
N1153,nest_rb191,6S,6SMID,2012,2,2,1,1,0.5,1,0,NA,29/05/2012,150,Yes,NA
N1154,nest_rb194,6S,6SMID,2012,2,1,0.5,1,1,1,NA,NA,29/05/2012,150,Yes,NA
N1155,nest_rb28,4AS,4A1,2012,2,2,1,1,0.5,0,1,NA,29/05/2012,150,Yes,NA
N1156,nest_rb50,4AS,4A2,2012,2,2,1,2,1,1,1,NA,29/05/2012,150,Yes,NA
N1157,nest_ro30,6S,6SMID,2012,2,0,0,NA,NA,NA,NA,NA,29/05/2012,150,No,NA
N1158,nest_ro32,6S,6SMID,2012,2,2,1,1,0.5,1,0,NA,29/05/2012,150,No,NA
N1159,nest_ro34,6S,6SMID,2012,2,1,0.5,0,0,0,NA,NA,29/05/2012,150,No,NA
N1160,nest_ro35,4AS,4A1,2012,2,1,0.5,0,0,0,NA,NA,29/05/2012,150,No,NA
N1161,nest_pie86,G1E,G1E,2012,2,2,1,1,0.5,1,0,NA,30/05/2012,151,No,NA
N1162,nest_rb07,4AS,4A1,2012,2,0,0,NA,NA,NA,NA,NA,30/05/2012,151,Yes,NA
N1163,nest_rb107,4BS,4B1,2012,2,2,1,1,0.5,1,0,NA,30/05/2012,151,Yes,NA
N1164,nest_rb77,G1E,G1E,2012,1,1,1,1,1,NA,NA,1,30/05/2012,151,Yes,NA
N1165,nest_ro36,4BS,4B1,2012,1,1,1,0,0,NA,NA,0,30/05/2012,151,No,NA
N1166,nest_ro38,6S,6SUT,2012,2,2,1,1,0.5,1,0,NA,30/05/2012,151,No,NA
N1167,nest_rb55,4AS,4A2,2012,2,2,1,1,0.5,1,0,NA,31/05/2012,152,Yes,NA
N1168,nest_ro37,4BS,4B1,2012,2,2,1,1,0.5,1,0,NA,31/05/2012,152,No,NA
N1169,nest_ro40,4BS,4B2,2012,2,1,0.5,1,1,1,NA,NA,31/05/2012,152,No,NA
N1170,nest_rb212,6S,6SUT,2012,2,2,1,1,0.5,1,0,NA,01/06/2012,153,Yes,NA
N1171,nest_ro39,6S,6SMID,2012,2,2,1,1,0.5,1,0,NA,01/06/2012,153,No,NA
N1172,nest_ro42,6S,6SMID,2012,2,2,1,0,0,0,0,NA,01/06/2012,153,No,NA
N1173,nest_ro44,6S,6SMID,2012,1,1,1,1,1,NA,NA,1,01/06/2012,153,No,NA
N1174,nest_rb225,6N,6NUT,2012,2,2,1,1,0.5,1,0,NA,02/06/2012,154,Yes,NA
N1175,nest_rb663,6N,6NUT,2012,1,1,1,1,1,NA,NA,1,02/06/2012,154,Yes,NA
N1176,nest_ro41,6S,6SMID,2012,2,1,0.5,1,1,1,NA,NA,02/06/2012,154,No,NA
N1177,nest_ro46,4AS,4A1,2012,2,0,0,NA,NA,NA,NA,NA,02/06/2012,154,No,NA
N1178,nest_ro48,4BS,4B1,2012,1,1,1,1,1,NA,NA,1,02/06/2012,154,No,NA
N1179,nest_pie102,G1E,G1E,2012,1,0,0,NA,NA,NA,NA,NA,03/06/2012,155,No,NA
N1180,nest_rb207,6S,6SUT,2012,1,0,0,NA,NA,NA,NA,NA,03/06/2012,155,Yes,NA
N1181,nest_ro43,6S,6SMID,2012,1,1,1,1,1,NA,NA,1,03/06/2012,155,No,NA
N1182,nest_rb117,4BS,4B1,2012,1,1,1,0,0,NA,NA,0,04/06/2012,156,Yes,NA
N1183,nest_rb197,6S,6SUT,2012,1,1,1,0,0,NA,NA,0,04/06/2012,156,Yes,NA
N1184,nest_rb216,6S,6SUT,2012,1,0,0,NA,NA,NA,NA,NA,04/06/2012,156,Yes,NA
N1185,nest_ro45,4BS,4B1,2012,1,0,0,NA,NA,NA,NA,NA,04/06/2012,156,No,NA
N1186,nest_ro50,6S,6SMID,2012,1,1,1,0,0,NA,NA,0,05/06/2012,157,No,NA
N1187,nest_ro51,6S,6SMID,2012,2,1,0.5,1,1,1,NA,NA,09/06/2012,161,No,NA
N1188,nest_ro52,4BS,4B1,2012,1,1,1,0,0,NA,NA,0,09/06/2012,161,No,NA
N1189,nest_pie 120,G1E,G1E,2012,1,1,1,0,0,NA,NA,0,19/06/2012,171,No,NA
N1190,nest_rb03,4AS,4A1,2012,1,1,1,0,0,NA,NA,0,19/06/2012,171,Yes,NA
N1191,nest_rb316,4BS,4B2,2011,2,2,1,2,1,1,1,NA,15/05/2011,135,Yes,NA
N1192,nest_rb314,4BS,4B2,2011,2,2,1,1,0.5,NA,NA,NA,16/05/2011,136,Yes,NA
N1193,nest_rb15,4AS,4A1,2011,2,2,1,2,1,1,1,NA,17/05/2011,137,Yes,NA
N1194,nest_rb198,6S,6SUT,2011,2,2,1,2,1,1,1,NA,17/05/2011,137,Yes,NA
N1195,nest_rb207,6S,6SUT,2011,1,1,1,1,1,NA,NA,1,17/05/2011,137,Yes,NA
N1196,nest_rb319,4BS,4B2,2011,1,1,1,1,1,NA,NA,1,17/05/2011,137,Yes,NA
N1197,nest_ro**,4BS,4B1,2011,1,0,0,NA,NA,NA,NA,NA,17/05/2011,137,No,NA
N1198,nest_rb306,4BS,4B2,2011,1,0,0,NA,NA,NA,NA,NA,19/05/2011,139,Yes,NA
N1199,nest_rb56,4AS,4A2,2011,1,0,0,NA,NA,NA,NA,NA,19/05/2011,139,Yes,NA
N1200,nest_ro**,6S,6SMID,2011,1,0,0,NA,NA,NA,NA,NA,19/05/2011,139,No,NA
N1201,nest_rb29,4AS,4A1,2011,2,2,1,2,1,1,1,NA,20/05/2011,140,Yes,NA
N1202,nest_rb50,4AS,4A2,2011,2,1,0.5,1,1,1,NA,NA,20/05/2011,140,Yes,NA
N1203,nest_rb309,4BS,4B2,2011,2,2,1,2,1,1,1,NA,21/05/2011,141,Yes,NA
N1204,nest_rb63,4AS,4A2,2011,2,1,0.5,1,1,1,NA,NA,21/05/2011,141,Yes,NA
N1205,nest_rb66,4AS,4A2,2011,1,1,1,1,1,NA,NA,1,21/05/2011,141,Yes,NA
N1206,nest_ro8,4BS,4B2,2011,1,0,0,NA,NA,NA,NA,NA,21/05/2011,141,No,NA
N1207,nest_rb105,4BS,4B1,2011,2,2,1,1,0.5,NA,NA,NA,22/05/2011,142,Yes,NA
N1208,nest_rb113,4BS,4B1,2011,2,2,1,1,0.5,NA,NA,NA,22/05/2011,142,Yes,NA
N1209,nest_rb125,4BS,4B1,2011,2,0,0,NA,NA,NA,NA,NA,22/05/2011,142,Yes,NA
N1210,nest_rb13,4AS,4A1,2011,2,1,0.5,1,1,1,NA,NA,22/05/2011,142,Yes,NA
N1211,nest_rb131,4BS,4B1,2011,2,1,0.5,1,1,1,NA,NA,22/05/2011,142,Yes,NA
N1212,nest_rb311,4BS,4B2,2011,2,2,1,2,1,1,1,NA,22/05/2011,142,Yes,NA
N1213,nest_rb68,4AS,4A2,2011,2,2,1,2,1,1,1,NA,22/05/2011,142,Yes,NA
N1214,nest_rb08,4AS,4A1,2011,2,1,0.5,1,1,1,NA,NA,23/05/2011,143,Yes,NA
N1215,nest_rb104,4BS,4B1,2011,1,1,1,1,1,NA,NA,1,23/05/2011,143,Yes,NA
N1216,nest_rb109,4BS,4B1,2011,2,1,0.5,0,0,0,NA,NA,23/05/2011,143,Yes,NA
N1217,nest_rb116,4BS,4B1,2011,2,2,1,1,0.5,NA,NA,NA,23/05/2011,143,Yes,NA
N1218,nest_rb122,4BS,4B1,2011,2,2,1,1,0.5,NA,NA,NA,23/05/2011,143,Yes,NA
N1219,nest_rb179,6S,6SMID,2011,1,1,1,1,1,NA,NA,1,23/05/2011,143,Yes,NA
N1220,nest_rb193,6S,6SMID,2011,2,2,1,2,1,1,1,NA,23/05/2011,143,Yes,NA
N1221,nest_rb225,6N,6NUT,2011,1,1,1,1,1,NA,NA,1,23/05/2011,143,Yes,NA
N1222,nest_rb301,4BS,4B2,2011,2,2,1,1,0.5,NA,NA,NA,23/05/2011,143,Yes,NA
N1223,nest_rb320,4BS,4B2,2011,1,1,1,1,1,NA,NA,1,23/05/2011,143,Yes,NA
N1224,nest_rb39,4AS,4A1,2011,2,2,1,2,1,1,1,NA,23/05/2011,143,Yes,NA
N1225,nest_rb665,6N,6NUT,2011,2,2,1,2,1,1,1,NA,23/05/2011,143,Yes,NA
N1226,nest_ro6,4AS,4A1,2011,1,1,1,0,0,NA,NA,0,23/05/2011,143,No,NA
N1227,nest_rb03,4AS,4A1,2011,2,2,1,1,0.5,NA,NA,NA,24/05/2011,144,Yes,NA
N1228,nest_rb05,4AS,4A1,2011,2,2,1,2,1,1,1,NA,24/05/2011,144,Yes,NA
N1229,nest_rb06,4AS,4A1,2011,2,2,1,2,1,1,1,NA,24/05/2011,144,Yes,NA
N1230,nest_rb10,4AS,4A1,2011,2,1,0.5,1,1,1,NA,NA,24/05/2011,144,Yes,NA
N1231,nest_rb11,4AS,4A1,2011,2,2,1,2,1,1,1,NA,24/05/2011,144,Yes,NA
N1232,nest_rb110,4BS,4B1,2011,1,1,1,1,1,NA,NA,1,24/05/2011,144,Yes,NA
N1233,nest_rb115,4BS,4B1,2011,2,2,1,2,1,1,1,NA,24/05/2011,144,Yes,NA
N1234,nest_rb119,4BS,4B1,2011,1,0,0,NA,NA,NA,NA,NA,24/05/2011,144,Yes,NA
N1235,nest_rb127,4BS,4B1,2011,2,2,1,2,1,1,1,NA,24/05/2011,144,Yes,NA
N1236,nest_rb133,4BS,4B1,2011,2,2,1,2,1,1,1,NA,24/05/2011,144,Yes,NA
N1237,nest_rb134,4BS,4B1,2011,1,0,0,NA,NA,NA,NA,NA,24/05/2011,144,Yes,NA
N1238,nest_rb16,4AS,4A1,2011,2,2,1,1,0.5,NA,NA,NA,24/05/2011,144,Yes,NA
N1239,nest_rb19,4AS,4A1,2011,1,1,1,1,1,NA,NA,1,24/05/2011,144,Yes,NA
N1240,nest_rb192,6S,6SMID,2011,1,1,1,1,1,NA,NA,1,24/05/2011,144,Yes,NA
N1241,nest_rb208,6S,6SUT,2011,2,1,0.5,1,1,1,NA,NA,24/05/2011,144,Yes,NA
N1242,nest_rb23,4AS,4A1,2011,2,2,1,2,1,1,1,NA,24/05/2011,144,Yes,NA
N1243,nest_rb30,4AS,4A1,2011,2,2,1,1,0.5,NA,NA,NA,24/05/2011,144,Yes,NA
N1244,nest_rb31,4AS,4A1,2011,1,1,1,1,1,NA,NA,1,24/05/2011,144,Yes,NA
N1245,nest_rb34,4AS,4A1,2011,2,2,1,1,0.5,NA,NA,NA,24/05/2011,144,Yes,NA
N1246,nest_rb37,4AS,4A1,2011,2,0,0,NA,NA,NA,NA,NA,24/05/2011,144,Yes,NA
N1247,nest_rb41,4AS,4A1,2011,1,1,1,1,1,NA,NA,1,24/05/2011,144,Yes,NA
N1248,nest_rb44,4AS,4A2,2011,2,1,0.5,1,1,1,NA,NA,24/05/2011,144,Yes,NA
N1249,nest_rb53a,4AS,4A2,2011,1,1,1,1,1,NA,NA,1,24/05/2011,144,Yes,NA
N1250,nest_rb54,4AS,4A2,2011,2,2,1,2,1,1,1,NA,24/05/2011,144,Yes,NA
N1251,nest_rb55,4AS,4A2,2011,2,2,1,2,1,1,1,NA,24/05/2011,144,Yes,NA
N1252,nest_rb57,4AS,4A2,2011,2,2,1,2,1,1,1,NA,24/05/2011,144,Yes,NA
N1253,nest_rb64,4AS,4A2,2011,2,2,1,2,1,1,1,NA,24/05/2011,144,Yes,NA
N1254,nest_rb65,4AS,4A2,2011,1,1,1,1,1,NA,NA,1,24/05/2011,144,Yes,NA
N1255,nest_ro1,4AS,4A2,2011,1,1,1,1,1,NA,NA,1,24/05/2011,144,No,NA
N1256,nest_ro2,4AS,4A2,2011,1,1,1,1,1,NA,NA,1,24/05/2011,144,No,NA
N1257,nest_ro3,4AS,4A2,2011,2,2,1,0,0,0,0,NA,24/05/2011,144,No,NA
N1258,nest_ro5,4AS,4A2,2011,2,2,1,1,0.5,NA,NA,NA,24/05/2011,144,No,NA
N1259,nest_rb01,4AS,4A1,2011,2,1,0.5,1,1,1,NA,NA,25/05/2011,145,Yes,NA
N1260,nest_rb04,4AS,4A1,2011,2,2,1,2,1,1,1,NA,25/05/2011,145,Yes,NA
N1261,nest_rb107,4BS,4B1,2011,2,2,1,1,0.5,NA,NA,NA,25/05/2011,145,Yes,NA
